host,time,readable_time,Abs-Humidity-ACT,Abs-Humidity-MAX,Abs-Humidity-MIN,Abs-Humidity-SET,Fan-Circ-ACT,Fan-Circ-MAX,Fan-Circ-MIN,Fan-Circ-SET,Fan-Exhaust-ACT,Fan-Exhaust-MAX,Fan-Exhaust-MIN,Fan-Exhaust-SET,Pressure-ACT,Pressure-MAX,Pressure-MIN,Pressure-SET,Rel-Humidity-ACT,Rel-Humidity-MAX,Rel-Humidity-MIN,Rel-Humidity-SET,STATUS,Temperature-ACT,Temperature-MAX,Temperature-MIN,Temperature-SET
,1584606004000,2020-03-19T16:20:04Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.48,85,-45,25
,1584606009000,2020-03-19T16:20:09Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606014000,2020-03-19T16:20:14Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.49,85,-45,25
,1584606025000,2020-03-19T16:20:25Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.49,85,-45,25
,1584606040000,2020-03-19T16:20:40Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.49,85,-45,25
,1584606045000,2020-03-19T16:20:45Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606050000,2020-03-19T16:20:50Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606061000,2020-03-19T16:21:01Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606066000,2020-03-19T16:21:06Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606071000,2020-03-19T16:21:11Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606076000,2020-03-19T16:21:16Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606081000,2020-03-19T16:21:21Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606086000,2020-03-19T16:21:26Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606091000,2020-03-19T16:21:31Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606097000,2020-03-19T16:21:37Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606107000,2020-03-19T16:21:47Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.559999,85,-45,25
,1584606117000,2020-03-19T16:21:57Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.58,85,-45,25
,1584606122000,2020-03-19T16:22:02Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606127000,2020-03-19T16:22:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606133000,2020-03-19T16:22:13Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606138000,2020-03-19T16:22:18Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606143000,2020-03-19T16:22:23Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606148000,2020-03-19T16:22:28Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606158000,2020-03-19T16:22:38Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606163000,2020-03-19T16:22:43Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606169000,2020-03-19T16:22:49Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606174000,2020-03-19T16:22:54Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606179000,2020-03-19T16:22:59Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.629999,85,-45,25
,1584606184000,2020-03-19T16:23:04Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606194000,2020-03-19T16:23:14Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606199000,2020-03-19T16:23:19Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606205000,2020-03-19T16:23:25Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606220000,2020-03-19T16:23:40Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606225000,2020-03-19T16:23:45Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606230000,2020-03-19T16:23:50Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606241000,2020-03-19T16:24:01Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606251000,2020-03-19T16:24:11Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606261000,2020-03-19T16:24:21Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606266000,2020-03-19T16:24:26Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606271000,2020-03-19T16:24:31Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606282000,2020-03-19T16:24:42Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606287000,2020-03-19T16:24:47Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606292000,2020-03-19T16:24:52Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606297000,2020-03-19T16:24:57Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606307000,2020-03-19T16:25:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606312000,2020-03-19T16:25:12Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606323000,2020-03-19T16:25:23Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606328000,2020-03-19T16:25:28Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606333000,2020-03-19T16:25:33Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.629999,85,-45,25
,1584606338000,2020-03-19T16:25:38Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606343000,2020-03-19T16:25:43Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.629999,85,-45,25
,1584606353000,2020-03-19T16:25:53Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606359000,2020-03-19T16:25:59Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.629999,85,-45,25
,1584606364000,2020-03-19T16:26:04Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606374000,2020-03-19T16:26:14Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606379000,2020-03-19T16:26:19Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606384000,2020-03-19T16:26:24Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606389000,2020-03-19T16:26:29Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.57,85,-45,25
,1584606395000,2020-03-19T16:26:35Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.57,85,-45,25
,1584606405000,2020-03-19T16:26:45Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.57,85,-45,25
,1584606410000,2020-03-19T16:26:50Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.559999,85,-45,25
,1584606415000,2020-03-19T16:26:55Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606425000,2020-03-19T16:27:05Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606431000,2020-03-19T16:27:11Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606436000,2020-03-19T16:27:16Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606451000,2020-03-19T16:27:31Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606456000,2020-03-19T16:27:36Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606467000,2020-03-19T16:27:47Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606482000,2020-03-19T16:28:02Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606487000,2020-03-19T16:28:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606492000,2020-03-19T16:28:12Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606497000,2020-03-19T16:28:17Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606503000,2020-03-19T16:28:23Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606513000,2020-03-19T16:28:33Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.629999,85,-45,25
,1584606518000,2020-03-19T16:28:38Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606523000,2020-03-19T16:28:43Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606528000,2020-03-19T16:28:48Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606533000,2020-03-19T16:28:53Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606538000,2020-03-19T16:28:58Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.57,85,-45,25
,1584606544000,2020-03-19T16:29:04Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606549000,2020-03-19T16:29:09Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606554000,2020-03-19T16:29:14Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606559000,2020-03-19T16:29:19Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606569000,2020-03-19T16:29:29Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606580000,2020-03-19T16:29:40Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606585000,2020-03-19T16:29:45Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.48,85,-45,25
,1584606595000,2020-03-19T16:29:55Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606600000,2020-03-19T16:30:00Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.48,85,-45,25
,1584606605000,2020-03-19T16:30:05Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.459999,85,-45,25
,1584606616000,2020-03-19T16:30:16Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.459999,85,-45,25
,1584606621000,2020-03-19T16:30:21Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.48,85,-45,25
,1584606626000,2020-03-19T16:30:26Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.469999,85,-45,25
,1584606631000,2020-03-19T16:30:31Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.49,85,-45,25
,1584606636000,2020-03-19T16:30:36Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606641000,2020-03-19T16:30:41Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606646000,2020-03-19T16:30:46Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606652000,2020-03-19T16:30:52Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606667000,2020-03-19T16:31:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.49,85,-45,25
,1584606672000,2020-03-19T16:31:12Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606688000,2020-03-19T16:31:28Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606693000,2020-03-19T16:31:33Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606698000,2020-03-19T16:31:38Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606708000,2020-03-19T16:31:48Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606713000,2020-03-19T16:31:53Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606718000,2020-03-19T16:31:58Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606729000,2020-03-19T16:32:09Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606734000,2020-03-19T16:32:14Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.52,85,-45,25
,1584606739000,2020-03-19T16:32:19Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.49,85,-45,25
,1584606744000,2020-03-19T16:32:24Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606749000,2020-03-19T16:32:29Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.48,85,-45,25
,1584606754000,2020-03-19T16:32:34Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606765000,2020-03-19T16:32:45Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.51,85,-45,25
,1584606770000,2020-03-19T16:32:50Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.530001,85,-45,25
,1584606775000,2020-03-19T16:32:55Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.540001,85,-45,25
,1584606780000,2020-03-19T16:33:00Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.559999,85,-45,25
,1584606785000,2020-03-19T16:33:05Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.57,85,-45,25
,1584606790000,2020-03-19T16:33:10Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.59,85,-45,25
,1584606801000,2020-03-19T16:33:21Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606806000,2020-03-19T16:33:26Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.6,85,-45,25
,1584606816000,2020-03-19T16:33:36Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606821000,2020-03-19T16:33:41Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.629999,85,-45,25
,1584606837000,2020-03-19T16:33:57Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606842000,2020-03-19T16:34:02Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606847000,2020-03-19T16:34:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606852000,2020-03-19T16:34:12Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606867000,2020-03-19T16:34:27Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606878000,2020-03-19T16:34:38Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606883000,2020-03-19T16:34:43Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606888000,2020-03-19T16:34:48Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606903000,2020-03-19T16:35:03Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606914000,2020-03-19T16:35:14Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584606924000,2020-03-19T16:35:24Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606929000,2020-03-19T16:35:29Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606934000,2020-03-19T16:35:34Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606939000,2020-03-19T16:35:39Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.68,85,-45,25
,1584606944000,2020-03-19T16:35:44Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606950000,2020-03-19T16:35:50Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606955000,2020-03-19T16:35:55Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584606960000,2020-03-19T16:36:00Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606965000,2020-03-19T16:36:05Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606970000,2020-03-19T16:36:10Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606980000,2020-03-19T16:36:20Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584606986000,2020-03-19T16:36:26Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584606991000,2020-03-19T16:36:31Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.620001,85,-45,25
,1584606996000,2020-03-19T16:36:36Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584607006000,2020-03-19T16:36:46Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584607011000,2020-03-19T16:36:51Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584607016000,2020-03-19T16:36:56Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.629999,85,-45,25
,1584607027000,2020-03-19T16:37:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.639999,85,-45,25
,1584607042000,2020-03-19T16:37:22Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.65,85,-45,25
,1584607047000,2020-03-19T16:37:27Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584607052000,2020-03-19T16:37:32Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.67,85,-45,25
,1584607058000,2020-03-19T16:37:38Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.700001,85,-45,25
,1584607063000,2020-03-19T16:37:43Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.690001,85,-45,25
,1584607068000,2020-03-19T16:37:48Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.73,85,-45,25
,1584607073000,2020-03-19T16:37:53Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.73,85,-45,25
,1584607083000,2020-03-19T16:38:03Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.75,85,-45,25
,1584607088000,2020-03-19T16:38:08Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.709999,85,-45,25
,1584607093000,2020-03-19T16:38:13Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.75,85,-45,25
,1584607099000,2020-03-19T16:38:19Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.76,85,-45,25
,1584607104000,2020-03-19T16:38:24Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.780001,85,-45,25
,1584607109000,2020-03-19T16:38:29Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.790001,85,-45,25
,1584607114000,2020-03-19T16:38:34Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.780001,85,-45,25
,1584607119000,2020-03-19T16:38:39Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.790001,85,-45,25
,1584607129000,2020-03-19T16:38:49Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.790001,85,-45,25
,1584607135000,2020-03-19T16:38:55Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.82,85,-45,25
,1584607140000,2020-03-19T16:39:00Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.83,85,-45,25
,1584607145000,2020-03-19T16:39:05Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.790001,85,-45,25
,1584607160000,2020-03-19T16:39:20Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.790001,85,-45,25
,1584607171000,2020-03-19T16:39:31Z,4.275643,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.790001,85,-45,25
,1584607176000,2020-03-19T16:39:36Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.799999,85,-45,25
,1584607181000,2020-03-19T16:39:41Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,25.84,85,-45,25
